stg_line_id,ingestion_batch_id,source_provider,focus_version,source_file,loaded_utc,x_source_row_id,AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,CapacityReservationId,CapacityReservationStatus,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountQuantity,CommitmentDiscountStatus,CommitmentDiscountType,CommitmentDiscountUnit,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceId,InvoiceIssuer,ListCost,ListUnitPrice,PricingCategory,PricingCurrency,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice,PricingQuantity,PricingUnit,Provider,Publisher,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,ServiceSubcategory,SkuId,SkuMeter,SkuPriceDetails,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,raw_tags_json
893931,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:37,,,0.14112,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Defender CSPM,Usage-Based,2026-01-24 00:00:00,2026-01-23 00:00:00,,,,,,,,24,Units/Hour,0.14112,0.00588,0.14112,G138676980,Microsoft,0.168,0.007,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0K8WN,Standard Node,,DZH318Z0K8WN_000X_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
913099,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:38,,,0.001180109773948788,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-12 00:00:00,2026-01-11 00:00:00,,,,,,,,0.14048925880342722,GB,0.001180109773948788,0.0084,0.001180109773948788,G138676980,Microsoft,0.001404892588034272,0.01,Standard,USD,,,,0.14048925880342722,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Egress,,DZH318Z0BNVV_0004_Egress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
924128,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:38,,,0.14112,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Defender CSPM,Usage-Based,2026-01-21 00:00:00,2026-01-20 00:00:00,,,,,,,,24,Units/Hour,0.14112,0.00588,0.14112,G138676980,Microsoft,0.168,0.007,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0K8WN,Standard Node,,DZH318Z0K8WN_000X_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
990059,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:41,,,0.001206326657161116,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-28 00:00:00,2026-01-27 00:00:00,,,,,,,,0.14361031632870436,GB,0.001206326657161116,0.0084,0.001206326657161116,G138676980,Microsoft,0.001436103163287043,0.01,Standard,USD,,,,0.14361031632870436,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Egress,,DZH318Z0BNVV_0004_Egress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
998740,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:42,,,0.150063168865442275,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-12 00:00:00,2026-01-11 00:00:00,,,,,,,,17.8646629601717,GB,0.15006316886544228,0.0084,0.150063168865442275,G138676980,Microsoft,0.178646629601716994,0.01,Standard,USD,,,,17.8646629601717,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Ingress,,DZH318Z0BNVV_0004_Ingress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
1002359,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:42,,,0.148244241874292493,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-16 00:00:00,2026-01-15 00:00:00,,,,,,,,17.648124032653868,GB,0.148244241874292491,0.0084,0.148244241874292493,G138676980,Microsoft,0.176481240326538683,0.01,Standard,USD,,,,17.648124032653868,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Ingress,,DZH318Z0BNVV_0004_Ingress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
1008138,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:42,,,0.14112,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Defender CSPM,Usage-Based,2026-01-26 00:00:00,2026-01-25 00:00:00,,,,,,,,24,Units/Hour,0.14112,0.00588,0.14112,G138676980,Microsoft,0.168,0.007,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0K8WN,Standard Node,,DZH318Z0K8WN_000X_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
1011242,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:42,,,0.155372404379770159,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-23 00:00:00,2026-01-22 00:00:00,,,,,,,,18.496714807115495,GB,0.155372404379770158,0.0084,0.155372404379770159,G138676980,Microsoft,0.184967148071154954,0.01,Standard,USD,,,,18.496714807115495,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Ingress,,DZH318Z0BNVV_0004_Ingress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
1016569,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:43,,,0.148887029116228225,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-09 00:00:00,2026-01-08 00:00:00,,,,,,,,17.724646323360503,GB,0.148887029116228225,0.0084,0.148887029116228225,G138676980,Microsoft,0.177246463233605028,0.01,Standard,USD,,,,17.724646323360503,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Ingress,,DZH318Z0BNVV_0004_Ingress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
1022040,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:43,,,0.1354752,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Def for Servers,Usage-Based,2026-01-24 00:00:00,2026-01-23 00:00:00,,,,,,,,24,Units/Hour,0.1354752,0.0056448,0.1354752,G138676980,Microsoft,0.16128,0.00672,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQFX,Standard P1 Node,,DZH318Z0BQFX_00CX_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
1047281,5,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_4_0001.snappy.parquet,2026-07-01 20:37:44,,,0.1354752,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Def for Servers,Usage-Based,2026-01-30 00:00:00,2026-01-29 00:00:00,,,,,,,,24,Units/Hour,0.1354752,0.0056448,0.1354752,G138676980,Microsoft,0.16128,0.00672,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQFX,Standard P1 Node,,DZH318Z0BQFX_00CX_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
1071994,6,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_5_0001.snappy.parquet,2026-07-01 20:38:06,,,0.000622427958995103,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-20 00:00:00,2026-01-19 00:00:00,,,,,,,,0.07409856654703617,GB,0.000622427958995103,0.0084,0.000622427958995103,G138676980,Microsoft,0.000740985665470361,0.01,Standard,USD,,,,0.07409856654703617,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Egress,,DZH318Z0BNVV_0004_Egress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
1090635,6,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_5_0001.snappy.parquet,2026-07-01 20:38:07,,,0.001170421588048338,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-11 00:00:00,2026-01-10 00:00:00,,,,,,,,0.13933590333908796,GB,0.001170421588048338,0.0084,0.001170421588048338,G138676980,Microsoft,0.001393359033390879,0.01,Standard,USD,,,,0.13933590333908796,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Egress,,DZH318Z0BNVV_0004_Egress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
1098092,6,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_5_0001.snappy.parquet,2026-07-01 20:38:07,,,0.14112,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Defender CSPM,Usage-Based,2026-01-22 00:00:00,2026-01-21 00:00:00,,,,,,,,24,Units/Hour,0.14112,0.00588,0.14112,G138676980,Microsoft,0.168,0.007,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0K8WN,Standard Node,,DZH318Z0K8WN_000X_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
1098948,6,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_5_0001.snappy.parquet,2026-07-01 20:38:07,,,0.14112,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Defender CSPM,Usage-Based,2026-01-10 00:00:00,2026-01-09 00:00:00,,,,,,,,24,Units/Hour,0.14112,0.00588,0.14112,G138676980,Microsoft,0.168,0.007,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0K8WN,Standard Node,,DZH318Z0K8WN_000X_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
1102011,6,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_5_0001.snappy.parquet,2026-07-01 20:38:08,,,0.1354752,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Def for Servers,Usage-Based,2026-01-28 00:00:00,2026-01-27 00:00:00,,,,,,,,24,Units/Hour,0.1354752,0.0056448,0.1354752,G138676980,Microsoft,0.16128,0.00672,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQFX,Standard P1 Node,,DZH318Z0BQFX_00CX_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
1102770,6,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_5_0001.snappy.parquet,2026-07-01 20:38:08,,,0.152365282720327378,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-22 00:00:00,2026-01-21 00:00:00,,,,,,,,18.138724133372307,GB,0.152365282720327378,0.0084,0.152365282720327378,G138676980,Microsoft,0.181387241333723068,0.01,Standard,USD,,,,18.138724133372307,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Ingress,,DZH318Z0BNVV_0004_Ingress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
1108222,6,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_5_0001.snappy.parquet,2026-07-01 20:38:08,,,0.121881557357311248,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Virtual Network Peering,Usage-Based,2026-01-31 00:00:00,2026-01-30 00:00:00,,,,,,,,14.50970920920372,GB,0.121881557357311248,0.0084,0.121881557357311248,G138676980,Microsoft,0.145097092092037195,0.01,Standard,USD,,,,14.50970920920372,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,slpazrusadm03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BNVV,Intra-Region Ingress,,DZH318Z0BNVV_0004_Ingress (GB),/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Apagado"":""FALSE"",""Application"":""INF_Azure DevOps"",""Business"":""Tecnologias y Operaciones CO"",""CostCenter"":""21951"",""Environment"":""PRO"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com""}"
1114439,6,Microsoft,1.2,bac8969e-0c10-4d7b-b042-d821f46f7aec__part_5_0001.snappy.parquet,2026-07-01 20:38:08,,,0.1354752,/providers/Microsoft.Billing/billingAccounts/f40347de-77a9-4e8c-ab27-1b6d3e00db70:334a732c-170c-4918-bea0-1e2ca77a6063_2019-05-31/billingProfiles/VS2L-HVSU-BG7-PGB,YPF S.A.,Billing Profile,USD,2026-02-01 23:59:59,2026-01-01 00:00:00,,,Usage,,Microsoft Def for Servers,Usage-Based,2026-01-26 00:00:00,2026-01-25 00:00:00,,,,,,,,24,Units/Hour,0.1354752,0.0056448,0.1354752,G138676980,Microsoft,0.16128,0.00672,Standard,USD,,,,24,Units/Hour,Microsoft,Microsoft,eastus,East US,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9/resourcegroups/ypfzprgpado001/providers/microsoft.compute/virtualmachines/slpazrusadm03,SLPAZRUSADM03,Virtual machine,Compute,Virtual Machines,Virtual Machines,DZH318Z0BQFX,Standard P1 Node,,DZH318Z0BQFX_00CX_1 Node/Hour,/subscriptions/40187938-3e37-4f0c-a84b-2431261d87b9,YPF,Subscription,"{""Environment"":""PRO"",""CostCenter"":""21951"",""Application"":""INF_Azure DevOps"",""info:support-team-email"":""Plataformas_DevOpsyAutomatizacion_IaC@ypf.com"",""Business"":""Tecnologias y Operaciones CO"",""Apagado"":""FALSE""}"
